date,open,high,low,close,volume,Name,Return,Price_Range,Daily_Change,Relative_Change
2014-10-30,53.68,54.22,53.44,54.12,1720670,XRX,4.559505409582688,0.7800000000000011,0.4399999999999977,0.8196721311475367
2016-09-09,30.15,30.15,28.47,28.8,11247479,ARNC,-5.138339920948613,1.6799999999999997,-1.3499999999999979,-4.4776119402985
2013-05-30,88.05,89.4,87.93,88.6,422687,ROK,0.7505117125312675,1.4699999999999989,0.5499999999999972,0.6246450880181682
2016-12-05,19.64,20.28,19.61,20.26,4553946,ARNC,2.894870492635857,0.6700000000000017,0.620000000000001,3.1568228105906364
2013-10-15,48.84,48.84,47.95,48.45,7282704,LOW,-0.8797054009819961,0.8900000000000006,-0.39000000000000057,-0.7985257985257996
2013-03-11,16.58,16.65,16.5,16.59,1853645,DRE,-0.3004807692307735,0.14999999999999858,0.010000000000001563,0.06031363088058845
2013-12-18,91.51,91.97,89.76,91.91,1054397,DOV,0.767459708365314,2.2099999999999937,0.3999999999999915,0.43711069828433113
2018-01-24,61.01,61.48,60.52,61.13,4666571,ES,0.01636125654451099,0.9599999999999937,0.12000000000000455,0.19668906736601305
2017-03-03,92.3,92.67,91.74,92.24,1672648,LYB,-0.054177050601377584,0.9300000000000068,-0.060000000000002274,-0.06500541711809564
2014-05-23,101.83,101.9,100.43,100.6,975439,SBAC,-0.8769336880480841,1.4699999999999989,-1.230000000000004,-1.2078955121280603
2016-01-07,39.89,40.3,39.27,39.44,1074933,JEC,-2.689365901801143,1.029999999999994,-0.45000000000000284,-1.1281022812735093
2013-04-26,80.32,80.9,78.37,79.02,2965006,VRTX,-1.6185258964143392,2.530000000000001,-1.2999999999999972,-1.6185258964143392
2015-04-28,43.54,44.05,43.1725,43.96,892487,LEG,0.5489478499542589,0.8774999999999977,0.4200000000000017,0.9646302250803898
2017-04-19,44.73,44.87,44.24,44.3,984087,AIV,-0.9391771019678036,0.6299999999999955,-0.4299999999999997,-0.9613234965347636
2015-08-04,45.92,46.23,45.01,45.35,5332620,APA,0.17671747294013318,1.2199999999999989,-0.5700000000000003,-1.2412891986062724
2013-02-14,36.06,36.7,36.04,36.58,7408473,BMY,1.2735326688815085,0.6600000000000037,0.519999999999996,1.4420410427065888
2017-11-01,91.46,91.55,90.29,90.98,957029,EMN,0.18720405241713656,1.259999999999991,-0.47999999999998977,-0.5248195932648041
2016-06-24,91.48,93.13,91.14,91.47,8356789,MA,-4.430049106676413,1.9899999999999949,-0.010000000000005116,-0.010931351115003405
2015-04-06,76.76,78.45,76.76,78.27,1528255,MKC,1.8345042935206823,1.6899999999999977,1.509999999999991,1.9671704012506392
2016-11-01,172.87,174.79,171.27,171.58,2830222,ROP,-0.998211297674681,3.519999999999982,-1.289999999999992,-0.7462254873604396
2015-01-20,2.39,2.43,2.19,2.24,56713301,AMD,-6.276150627615058,0.2400000000000002,-0.1499999999999999,-6.276150627615058
2014-06-24,82.68,83.57,82.49,82.68,5057264,DIS,-0.09666505558240489,1.0799999999999983,0,0
2013-02-25,34.71,34.85,34.06,34.06,1067000,IRM,-1.3611352447147376,0.7899999999999991,-0.6499999999999986,-1.8726591760299585
2013-02-25,41.15,41.17,39.69,39.69,2207382,TEL,-3.2187271397220196,1.480000000000004,-1.4600000000000009,-3.5479951397326874
2015-07-10,16.24,16.29,16.1,16.15,3675871,PBCT,0.6230529595015444,0.18999999999999773,-0.08999999999999986,-0.5541871921182258
2015-11-23,39.44,39.53,39.05,39.14,9111899,ORCL,-0.5083884087442878,0.480000000000004,-0.29999999999999716,-0.7606490872210883
2016-12-15,32.63,32.955,32.6,32.75,20877122,PFE,-0.21328458257160354,0.3549999999999969,0.11999999999999744,0.36775973030952325
2013-09-24,81.28,81.63,80.75,81.22,2108991,NEE,0,0.8799999999999955,-0.060000000000002274,-0.07381889763779807
2017-04-05,52.72,53.02,51.83,51.9,4891153,MET,-0.8027522935779849,1.1900000000000048,-0.8200000000000003,-1.555386949924128
2017-06-28,123.19,124.87,122.57,124.81,2574869,MA,1.686491771223731,2.3000000000000114,1.6200000000000045,1.3150418053413464
2013-05-02,73,76.93,72.5,73.93,1189029,ANSS,-7.529706066291427,4.430000000000007,0.9300000000000068,1.2739726027397353
2017-04-05,66.54,68.06,66.18,66.61,2484954,PRGO,-0.08999550022499217,1.8799999999999955,0.06999999999999318,0.10519987977155572
2013-07-23,47.47,47.66,46.845,46.88,3521668,IP,-1.0970464135021012,0.8149999999999977,-0.5899999999999963,-1.242890246471448
2016-08-29,79.38,79.89,79.24,79.77,1426982,CAH,0.5293005671077526,0.6500000000000057,0.39000000000000057,0.49130763416477774
2014-09-26,33.62,34.5,33.62,34.44,11129424,FOXA,2.0746887966804852,0.8800000000000026,0.8200000000000003,2.4390243902439037
2016-08-08,38.44,38.68,38.27,38.44,2026001,HCP,0.07810466024473091,0.4099999999999966,0,0
2017-07-28,134.63,139.02,133.4,137.99,2475082,ALXN,3.0391278375149504,5.6200000000000045,3.3600000000000136,2.4957290351333388
2018-01-04,58.99,59.41,58.73,58.93,5775921,SBUX,0.3747232158065046,0.6799999999999997,-0.060000000000002274,-0.10171215460247884
2016-10-26,43.72,44.19,43.63,44.09,3890415,JCI,0.40992940104761294,0.5599999999999952,0.37000000000000455,0.8462946020128191
2013-06-21,31.16,31.45,30.96,31.23,6096290,STI,0.9372979961215228,0.48999999999999844,0.07000000000000028,0.2246469833119393
2016-09-06,119.78,119.97,119.36,119.75,5280652,JNJ,0.36037546094536277,0.6099999999999994,-0.030000000000001137,-0.025045917515445933
2017-12-12,18.31,18.77,18.3,18.62,7852953,COTY,3.9642657733110043,0.46999999999999886,0.3100000000000023,1.693063899508478
2015-11-09,758.52,763.3,749.11,754.77,1776861,GOOGL,-0.8967962184874003,14.18999999999994,-3.75,-0.49438380003164056
2015-01-12,69.44,69.54,68.47,69.43,4267683,DLTR,-0.04319032536709894,1.0700000000000074,-0.009999999999990905,-0.014400921658973078
2013-04-12,34.57,34.915,34.57,34.62,2774579,SYY,-0.028876696505934493,0.34499999999999886,0.04999999999999716,0.1446340757882475
2017-05-10,235.74,239.13,233.79,234.28,788716,MLM,0.18816284639069353,5.340000000000003,-1.460000000000008,-0.6193263765165046
2014-03-27,111.63,113.11,111.39,113.04,779465,BXP,0.623108420865233,1.7199999999999989,1.4100000000000108,1.2631013168503187
2016-03-04,86.07,87.57,85.38,87.07,568659,ANSS,0.9390215627173522,2.1899999999999977,1,1.1618450098756827
2013-06-04,92.38,92.82,91.42,91.89,4727211,PM,-0.5304178393591631,1.3999999999999915,-0.4899999999999949,-0.5304178393591631
2014-04-01,66.59,66.87,65.88,66.45,475294,ALB,0.04516711833785176,0.9900000000000091,-0.14000000000000057,-0.2102417780447523
2014-01-21,84.35,84.63,83.44,83.7,1128116,AON,-0.5347593582887734,1.1899999999999977,-0.6499999999999915,-0.7705986959098892
2017-12-11,44.11,44.27,43.87,44.26,979116,AIV,0.29458418309538964,0.4000000000000057,0.14999999999999858,0.34005894355021216
2015-08-25,160.81,162.5,156.75,156.98,435124,COO,-0.33015873015873665,5.75,-3.8300000000000125,-2.38169268080344
2015-02-10,112.38,113.74,112.26,113.4,870140,STZ,1.3767209011264137,1.4799999999999898,1.0200000000000102,0.9076348104645046
2014-06-05,37.3,37.61,37.09,37.54,2073735,SYY,0.8868583714055316,0.519999999999996,0.240000000000002,0.6434316353887453
2016-05-18,112.96,114.24,111.66,112.25,763503,ROK,-1.3100052751890232,2.5799999999999983,-0.7099999999999937,-0.6285410764872467
2017-05-19,256.25,256.25,253.71,254.55,410704,ESS,-0.5197748944817822,2.539999999999992,-1.6999999999999886,-0.6634146341463371
2013-04-05,46.13,46.22,45.74,46.12,1004174,DPS,-0.8172043010752743,0.4799999999999969,-0.010000000000005116,-0.021677866897908335
2015-04-29,56.01,56.19,55.47,55.57,2069243,GIS,-0.9447415329768292,0.7199999999999989,-0.4399999999999977,-0.7855740046420243
2017-02-15,109.03,110.04,109,109.85,661416,MCO,0.5399963390078613,1.0400000000000063,0.8199999999999932,0.7520865816747622
2013-09-30,242,244.5,240.29,240.76,925261,BIIB,-1.6583612449963248,4.210000000000008,-1.240000000000009,-0.5123966942148798
2013-12-06,37.81,38.17,37.655,38.14,592919,PKI,1.625366373567811,0.5150000000000006,0.3299999999999983,0.8727849775191702
2016-09-06,83.01,83.35,82.67,83.34,1524487,DGX,0.3612716763005746,0.6799999999999926,0.3299999999999983,0.3975424647632795
2017-03-03,87.34,87.6936,86.42,86.79,2061637,MAR,-0.8340950639853631,1.2736000000000018,-0.5499999999999972,-0.6297229219143544
2017-04-27,24.14,24.53,24.04,24.27,9350758,HRB,1.590623691921302,0.490000000000002,0.129999999999999,0.5385252692626306
2015-05-06,126.56,126.75,123.36,125.01,72141010,AAPL,-0.6279809220985628,3.3900000000000006,-1.5499999999999972,-1.2247155499367866
2017-07-07,44.47,45.165,44.43,44.99,2192036,PGR,1.2604096331307726,0.7349999999999994,0.5200000000000031,1.1693276366089569
2017-12-28,53.78,54.06,53.53,53.76,2665423,APC,-0.03718854592786003,0.5300000000000011,-0.020000000000003126,-0.03718854592786003
2014-12-05,73.16,73.25,72.36,72.4,3061817,ADBE,-0.8626591811584218,0.8900000000000006,-0.7599999999999909,-1.0388190267905835
2016-09-26,58.44,58.44,58.06,58.25,4895474,AIG,-0.8172995062148765,0.37999999999999545,-0.18999999999999773,-0.32511978097193317
2017-02-14,65,65.46,64.69,65,2001742,TSN,-0.4594180704440998,0.769999999999996,0,0
2015-07-29,111.33,112.4,111.12,112,688411,CLX,0.4484304932735426,1.2800000000000011,0.6700000000000017,0.6018144255816058
2017-02-08,76.38,76.53,75.33,76.45,539783,RJF,-0.5851755526658035,1.2000000000000028,0.07000000000000739,0.09164702801781538
2015-03-19,154.91,155.33,153.66,154.11,2539041,BA,-1.040261991909058,1.670000000000016,-0.799999999999983,-0.5164288941966193
2016-08-12,82.18,83.01,82.05,82.87,2728497,TJX,0.5337862428727377,0.960000000000008,0.6899999999999977,0.839620345582864
2017-05-04,126.23,127.8,123.335,125,1404997,INCY,1.4528041555068634,4.465000000000003,-1.230000000000004,-0.9744117880060238
2017-08-21,3.93,3.94,3.76,3.82,25778721,CHK,-3.5353535353535386,0.18000000000000016,-0.11000000000000032,-2.7989821882951733
2018-01-17,89.08,90.28,88.75,90.14,25621164,MSFT,2.0260328239954797,1.5300000000000011,1.0600000000000023,1.1899416255051665
2014-03-20,41.6176,41.6667,39.0784,39.5294,11904016,LEN,-2.4673446929883,2.5882999999999967,-2.0882000000000005,-5.017588712467803
2017-02-16,205.3,209.1,204.195,208.74,3118597,HUM,1.6656925774401012,4.905000000000001,3.4399999999999977,1.675596687773988
2014-08-12,109.24,110.1717,108.73,109.63,789393,URI,0.19192103820141998,1.4416999999999973,0.39000000000000057,0.35701208348590313
2017-12-22,13.27,13.38,13.16,13.35,2534449,NAVI,1.753048780487808,0.22000000000000064,0.08000000000000007,0.6028636021100231
2017-02-24,109.99,110.43,109.44,110.13,739165,VNO,0.163710777626187,0.9900000000000091,0.14000000000000057,0.12728429857259804
2017-12-14,100,100.46,99.55,99.55,1455883,PSX,-0.4400440044004378,0.9099999999999966,-0.45000000000000284,-0.45000000000000284
2016-10-07,67.45,68.36,66.82,66.95,1910441,VTR,-0.059710404537978864,1.5400000000000063,-0.5,-0.7412898443291327
2015-10-20,117.46,117.93,112.85,114.91,2893553,SJM,-3.2499789509135297,5.0800000000000125,-2.549999999999997,-2.1709518133832773
2014-12-26,46.19,46.5,46.07,46.1,6901457,ORCL,-0.2812026822409593,0.4299999999999997,-0.0899999999999963,-0.19484736956050294
2013-05-03,65.15,65.96,65.15,65.71,2666455,ITW,1.844389336639798,0.8099999999999881,0.5599999999999881,0.8595548733691296
2017-12-15,42.93,43.32,42.78,43.25,4035802,CBG,1.5735086895256027,0.5399999999999991,0.3200000000000003,0.7453994875378529
2018-01-22,52,52.83,51.51,52.82,1100002,JWN,1.5769230769230775,1.3200000000000003,0.8200000000000003,1.5769230769230775
2014-03-20,78.09,78.27,76.93,77.22,1272985,SNI,-1.5427769985974855,1.3399999999999892,-0.8700000000000045,-1.114099116404155
2016-04-20,44.48,44.58,43.51,43.97,8693520,ABT,0.2736602052451481,1.0700000000000003,-0.509999999999998,-1.1465827338129453
2014-06-04,47.55,48.1,47.19,47.38,3072841,IP,-0.7540846250523657,0.9100000000000037,-0.1699999999999946,-0.3575184016824282
2016-07-21,101.44,101.7199,100.68,101.03,732990,CME,-0.44343713046906075,1.0398999999999887,-0.4099999999999966,-0.40417981072554865
2015-07-09,68.8,69,68.24,68.47,1378841,CERN,0.9807536317380606,0.7600000000000051,-0.3299999999999983,-0.4796511627906952
2013-10-17,15.48,15.67,15.48,15.63,5333061,NVDA,0.19230769230769962,0.1899999999999995,0.15000000000000036,0.9689922480620178
2017-09-11,89.94,90.92,89.65,90.75,546958,PNW,0.822130874347289,1.269999999999996,0.8100000000000023,0.9006004002668471
2016-11-02,136.56,137.16,134.18,134.86,711737,LLL,-1.1507732903320333,2.9799999999999898,-1.6999999999999886,-1.2448740480374845
2014-12-12,40.13,40.63,39.89,39.92,6605397,BK,-1.5293537247163231,0.740000000000002,-0.21000000000000085,-0.523299277348619
2017-03-20,106.04,106.19,105.1156,106.07,1032380,ALB,-0.13181433010074434,1.0743999999999971,0.029999999999986926,0.02829121086381264
2016-03-10,36.06,36.2,35.235,35.69,1878010,UDR,-0.22365110427734247,0.9650000000000034,-0.37000000000000455,-1.0260676650027858
2018-02-07,84.87,85.96,83.76,83.97,905383,FMC,-1.2001411930815342,2.1999999999999886,-0.9000000000000057,-1.060445387062573
2015-05-20,90.4,90.64,89.9705,90.51,304490,ANSS,0.44390189768061894,0.6694999999999993,0.10999999999999943,0.12168141592920291
2017-07-27,48.84,50.33,48.36,50.22,3714567,APA,2.783462955382725,1.9699999999999989,1.3799999999999955,2.825552825552816
2014-08-20,62.72,62.89,62.26,62.74,416950,VMC,-0.4126984126984095,0.6300000000000026,0.020000000000003126,0.0318877551020458
2013-11-11,47.83,47.985,47.69,47.91,915751,DPS,0,0.2950000000000017,0.0799999999999983,0.16725904244197845
2016-11-21,52.85,52.98,52.0201,52.12,23587173,WFC,-1.325255585005685,0.9598999999999975,-0.730000000000004,-1.3812677388836405
2014-02-11,29.97,30.24,29.84,30.19,2543838,WY,0.5998000666444508,0.3999999999999986,0.22000000000000242,0.7340674007340755
2016-01-15,36.23,36.73,35.99,36.5,3878549,XEL,-0.5720512122037615,0.7399999999999949,0.2700000000000031,0.7452387524151343
2013-04-10,68.56,70.19,68.29,69.16,3348213,NOV,1.1702750146284335,1.8999999999999915,0.5999999999999943,0.8751458576429321
2016-01-22,58.14,59.2,58.03,59.04,1010013,SNI,2.9109290569984343,1.1700000000000017,0.8999999999999986,1.5479876160990689
2016-08-25,13.64,14.48,13.55,14.37,36143367,HPQ,-0.20833333333334123,0.9299999999999997,0.72999999999999865,5.351906158357761
2014-08-13,17.22,17.41,17.17,17.41,3498445,WU,1.8128654970760156,0.23999999999999844,0.19000000000000128,1.1033681765389156
2017-01-18,98.29,98.62,97.1032,98.03,1301281,JBHT,0.05103082261685768,1.5168000000000035,-0.2600000000000051,-0.264523349272566
2013-05-31,163.95,165.828,162.07,162.08,4404918,GS,-1.3811986613933567,3.7580000000000098,-1.8699999999999761,-1.140591643793825
2013-12-10,72.01,72.63,71.45,71.74,1066420,TSCO,-1.0482758620689725,1.1799999999999926,-0.27000000000001023,-0.37494792389947257
2014-10-17,153.24,156.65,153.02,156.12,2613625,FDX,2.7578490094122277,3.6299999999999955,2.8799999999999955,1.8794048551292062
2015-07-23,31.91,32.42,31.48,31.59,3759270,ZION,-1.0648293141246472,0.9400000000000013,-0.3200000000000003,-1.0028204324663124
2017-08-04,91.05,91.14,89.87,90.66,1257604,DPS,-0.22011886418666393,1.269999999999996,-0.39000000000000057,-0.4283360790774306
2014-07-31,75.42,75.67,74.52,74.69,3411392,BAX,-1.8399264029438898,1.1500000000000057,-0.730000000000004,-0.9679130204189923
2016-08-03,27.97,28.51,27.95,28.42,10561990,MS,1.500000000000006,0.5600000000000023,0.45000000000000284,1.6088666428316154
2013-09-11,89.23,93.2,89.15,92.02,2209194,FFIV,2.2899066251667435,4.049999999999997,2.789999999999992,3.1267510926818245
2015-10-14,42.28,42.64,41.66,42.33,1780261,NWL,0.1656412683388554,0.980000000000004,0.04999999999999716,0.1182592242194824
2017-04-10,23.13,23.28,22.91,23.02,63254657,BAC,-0.6044905008635604,0.370000000000001,-0.10999999999999943,-0.4755728491137027
2015-01-07,58.09,58.94,57.38,57.77,4208724,DVN,0.4695652173913098,1.5599999999999952,-0.3200000000000003,-0.5508693406782583
2018-01-09,60.36,61.275,60.25,60.63,6669064,AIG,0.6307053941908756,1.0249999999999986,0.2700000000000031,0.4473161033797269
2013-10-14,106.81,107.5,106.1,107.22,664480,BXP,-0.05592841163311174,1.4000000000000057,0.4099999999999966,0.3838591892144898
2016-03-03,47.98,48.245,47.5001,48.22,927231,AME,0.7521938988717081,0.7448999999999941,0.240000000000002,0.500208420175077
2017-12-11,76.7,77.21,76.02,76.76,2070695,ROST,-0.16907270126153656,1.1899999999999977,0.060000000000002274,0.0782268578878778
2014-06-30,61.86,62,61.42,61.84,1538058,TEL,-0.1614465611882375,0.5799999999999983,-0.01999999999999602,-0.03233107015841581
2016-03-30,108.65,110.42,108.6,109.56,45601149,AAPL,1.7459138187221352,1.8200000000000074,0.9099999999999966,0.8375517717441293
2017-04-04,46.95,47.09,46.065,46.18,3574399,NWL,-1.7028522775649153,1.0250000000000057,-0.7700000000000031,-1.640042598509059
2013-06-14,37.8431,38.8627,37.8431,38.2647,4943307,LEN,0.774546622913518,1.019599999999997,0.421599999999998,1.114073635616527
2015-06-25,69.32,69.475,68.635,68.65,13314291,JPM,-0.5360764995653294,0.8399999999999892,-0.6699999999999875,-0.9665320253894801
2014-11-13,67.01,67.44,65.39,65.76,1377646,FLS,-2.1865238732708594,2.049999999999997,-1.25,-1.8653932248918073
2016-05-02,47.26,48.765,47.2,48.65,2953737,SEE,2.7238175675675658,1.5649999999999977,1.3900000000000006,2.941176470588237
2016-05-11,104.3,105.77,103.67,103.7,913815,FFIV,-0.6133793367835926,2.0999999999999943,-0.5999999999999943,-0.5752636625119792
2016-05-20,59.63,60.05,59.03,59.69,11259353,ABBV,0.691632928475028,1.019999999999996,0.05999999999999517,0.1006204930404078
2013-12-26,77.2,78.366,77.2,77.87,904681,URI,1.3800286421038956,1.1659999999999968,0.6700000000000017,0.8678756476683959
2016-12-08,83.19,83.52,82.77,83.19,647749,VRSK,0.060139523694968916,0.75,0,0
2017-09-26,63.7,64.01,63.47,63.66,1633861,PLD,-0.562324273664479,0.5400000000000063,-0.04000000000000625,-0.06279434850864404
2013-07-09,19.17,19.57,19.08,19.33,6139173,DAL,1.5764582238570528,0.490000000000002,0.1599999999999966,0.8346374543557463
2013-08-14,93.25,93.425,92.53,92.6,545452,LLL,-0.7609045118422548,0.894999999999996,-0.6500000000000057,-0.6970509383378077
2014-07-21,110,110.55,109.45,110.23,2076559,CAT,0.0544612871017539,1.0999999999999943,0.23000000000000398,0.2090909090909127
2014-02-06,63.37,63.88,63.24,63.74,699308,DVA,0.8544303797468341,0.6400000000000006,0.37000000000000455,0.5838724948713975
2014-12-08,21.34,21.34,20.94,21.01,6894847,GLW,-1.5463917525773117,0.3999999999999986,-0.3299999999999983,-1.5463917525773117
2014-11-07,138.13,138.15,135.39,136.11,1826894,NOC,-1.44812106292086,2.7600000000000193,-2.019999999999982,-1.4623905017012828
2016-02-03,19.02,19.23,16.98,18.41,15426462,WMB,-1.498127340823976,2.25,-0.6099999999999994,-3.207150368033646
2014-04-17,35.53,35.73,35.23,35.3,1431800,XYL,-0.5353620738236259,0.5,-0.23000000000000398,-0.6473402758232591
2016-06-24,90.72,92.86,90.1799,92.18,1412419,DPS,-0.42130279788266867,2.680099999999996,1.460000000000008,1.609347442680785
2016-08-11,80.15,80.72,80.15,80.5,1491887,FIS,0.8140262993112157,0.5699999999999932,0.3499999999999943,0.43668122270741644
2016-08-11,76.21,76.9,76.02,76.51,2303027,PRU,0.4331845628773934,0.8800000000000097,0.30000000000001137,0.39364912741111585
2017-03-27,29.45,29.51,29.25,29.44,28986703,GE,-0.9421265141318895,0.26000000000000156,-0.00999999999999801,-0.03395585738539223
2015-06-02,14.94,15.04,14.86,14.91,706253,NWS,-0.5999999999999991,0.17999999999999972,-0.02999999999999936,-0.20080321285140135
2013-05-01,73.93,74.18,73.34,73.79,6586469,SLB,-0.8598683326615619,0.8400000000000034,-0.14000000000000057,-0.18936832138509474
2017-11-07,56.59,56.7,54.65,55.13,3493896,BBY,-2.234438730271321,2.0500000000000043,-1.4600000000000009,-2.579961123873477
2018-02-01,174.41,177.67,170.01,174.73,1340868,SBAC,0.13180515759311734,7.659999999999997,0.3199999999999932,0.1834757181354241
2016-11-28,116.26,116.47,115.45,115.69,2659127,UPS,-0.4902804059865882,1.019999999999996,-0.5700000000000074,-0.4902804059865882
2016-08-17,68.69,69.03,68.505,69.01,1319179,TROW,0.5390442890442957,0.5250000000000057,0.3200000000000074,0.4658611151550552
2016-10-17,20.12,20.18,19.82,19.84,2667195,WU,-1.391650099403584,0.35999999999999943,-0.28000000000000114,-1.391650099403584
2017-10-19,75.84,77.61,75.29,77.48,1832679,CMA,1.1884550084889784,2.319999999999993,1.6400000000000006,2.162447257383967
2016-12-09,104.89,105.48,104.03,104.99,4098752,UNP,-0.36063395653412705,1.4500000000000028,0.09999999999999432,0.09533797311468617
2013-04-01,118.99,119.86,118.76,119.61,4324310,CVX,0.664871233799029,1.0999999999999943,0.6200000000000045,0.5210521892596055
2014-03-26,72.73,73.5,72.41,72.6,1801438,OMC,0.8333333333333255,1.0900000000000034,-0.13000000000000966,-0.17874329712637105
2015-06-02,45.8627,46.5882,45.6471,46.1274,1657918,LEN,0.04250907655538556,0.9410999999999987,0.2647000000000048,0.5771574721941901
2017-01-19,30.41,30.41,29.7458,29.96,4535313,HCP,-1.9312602291325691,0.664200000000001,-0.4499999999999993,-1.4797763893456077
2017-04-26,113.05,113.94,112.91,112.99,1015364,SRE,-0.545726608573193,1.0300000000000011,-0.060000000000002274,-0.053073861123398736
2017-02-15,70.96,72.055,70.72,71.9,5638432,MCHP,1.5823679005368814,1.335000000000008,0.9400000000000119,1.3246899661781453
2015-12-31,67.45,68.25,67.28,67.51,565808,EMN,-0.4277286135693098,0.9699999999999989,0.060000000000002274,0.08895478131949928
2013-06-17,74.6,75.31,74.05,74.53,1180915,FFIV,0.7298283551831414,1.2600000000000051,-0.06999999999999318,-0.09383378016084877
2014-04-23,31.92,32.13,31.71,31.9,5190428,FOX,-0.28133791809940567,0.4200000000000017,-0.020000000000003126,-0.0626566416040198
2015-09-21,69.72,70.665,69.25,69.84,2551139,STT,1.217391304347831,1.4150000000000063,0.12000000000000455,0.17211703958692565
2017-06-07,65.76,66.27,65.42,66.15,2661162,HLT,0.5930656934306577,0.8499999999999943,0.39000000000000057,0.5930656934306577
2015-02-25,38.66,38.78,38.52,38.62,2136761,NTAP,0.12963443090484095,0.259999999999998,-0.03999999999999915,-0.10346611484738528
2014-07-08,85.98,86.65,85.73,86.04,4989271,COP,-0.06968641114981193,0.9200000000000017,0.060000000000002274,0.0697836706210773
2016-02-02,20.51,20.62,20.08,20.21,12990517,CFG,-2.743022136669876,0.5400000000000027,-0.3000000000000007,-1.4627011214041963
2017-06-02,44.25,44.83,43.88,44.27,2222718,BWA,-0.2028854824165832,0.9499999999999957,0.020000000000003126,0.045197740113001414
2014-05-27,48.52,49.04,48.092,48.6,3573924,XRX,0.7462686567164167,0.9480000000000004,0.0799999999999983,0.16488046166528914
2016-03-03,98.35,99.23,98.02,99.16,4856636,PEP,0.8440964100477965,1.210000000000008,0.8100000000000023,0.8235892221657369
2017-11-13,36.29,36.7,36.08,36.17,3509820,NLSN,-1.2288367012561328,0.6200000000000045,-0.11999999999999744,-0.33066960595204586
2014-10-23,58.3,58.38,57.94,58.08,2033557,AFL,0.6934812760055453,0.44000000000000483,-0.21999999999999886,-0.37735849056603576
2014-09-23,59.24,59.24,58.4,58.45,1781624,PCAR,-1.4167650531286833,0.8400000000000034,-0.7899999999999991,-1.3335584064821053
2014-12-31,161.67,163.28,159.26,159.29,2691888,AMGN,-0.8342152773454544,4.02000000000001,-2.3799999999999955,-1.4721345951629836
2017-04-06,77.67,78.4,77.49,78.09,687226,GPN,0.4372990353697793,0.9100000000000108,0.4200000000000017,0.5407493240633471
2016-09-26,44.1,44.14,43.22,43.4,7162353,MET,-2.5157232704402617,0.9200000000000017,-0.7000000000000028,-1.5873015873015939
2017-04-20,77.17,78.33,77.155,78.17,3154177,TJX,1.6514954486345852,1.1749999999999972,1,1.2958403524685758
2013-06-07,68.51,69.05,68.1801,68.91,2050579,ADP,1.4277303503090946,0.8699000000000012,0.3999999999999915,0.5838563713326397
2016-03-01,146.14,151.05,144.92,150.55,728066,SNA,4.0644224787447465,6.130000000000024,4.410000000000025,3.017654304091984
2014-11-20,54.77,56.82,54.67,56.54,3358662,NBL,3.2316961840423515,2.1499999999999986,1.769999999999996,3.2316961840423515
2017-07-12,86.71,87.56,86.26,86.75,2657325,TAP,0.9660148975791414,1.2999999999999972,0.04000000000000625,0.046130780763471636
2015-06-01,14.64,14.675,14.35,14.51,9810478,KEY,-0.4801097393690006,0.32500000000000107,-0.13000000000000078,-0.887978142076508
2014-08-01,43.73,44.27,43.7238,44.19,896778,BF.B,1.9965377957299362,0.546200000000006,0.46000000000000085,1.0519094443174042
2013-12-04,42.208,42.736,42.0735,42.46,3010825,ICE,-0.19275069343237444,0.6624999999999943,0.25200000000000244,0.597043214556488
2016-04-27,56.72,57.14,56.47,57.01,1227295,APH,-0.052594670406734115,0.6700000000000017,0.28999999999999915,0.5112834978843427
2014-04-29,44.8,45.03,44.51,44.53,549953,XRAY,-0.11215791834902906,0.5200000000000031,-0.269999999999996,-0.6026785714285626
2016-08-15,49.43,49.7199,49.29,49.3,1042430,AJG,-0.1620089104900879,0.4299000000000035,-0.13000000000000256,-0.26299817924337965
2013-09-24,76.4,76.73,75.685,75.75,6715320,WMT,-0.8767338393090836,1.0450000000000017,-0.6500000000000057,-0.8507853403141434
2013-08-21,64.92,65.98,64.64,65.47,2634293,ETN,0.5374692874692787,1.3400000000000034,0.5499999999999972,0.8471965495995026
2017-09-26,936.69,944.08,935.12,937.43,1672749,GOOGL,0.33715802543134576,8.960000000000036,0.7399999999998954,0.07900159070769362
2016-08-11,73.37,75.36,72.89,73.8,1629895,LB,1.8633540372670727,2.469999999999999,0.4299999999999926,0.5860706010630947
2016-08-23,59.25,59.35,58.99,59.02,4052471,AIG,0.05085607730123942,0.35999999999999943,-0.22999999999999687,-0.3881856540084335
2013-10-18,53.74,54.3,53.18,53.85,1782274,LRCX,0.6165919282511179,1.1199999999999974,0.10999999999999943,0.20468924451060555
2016-08-04,76.09,76.33,75.77,75.91,672574,DVA,-0.22344900105152696,0.5600000000000023,-0.18000000000000682,-0.2365619660927938
2017-07-10,17.53,17.89,17.45,17.87,9820057,HPQ,2.997118155619594,0.4400000000000013,0.33999999999999986,1.9395322304620641
2016-03-07,35.67,36.18,35.51,36.06,5442557,PPL,1.0933557611438198,0.6700000000000017,0.39000000000000057,1.0933557611438198
2014-07-01,118.3,118.76,117.35,117.85,6644925,SLB,-0.08478168715558163,1.4100000000000108,-0.45000000000000284,-0.3803888419273059
2014-04-01,36.06,36.79,36,36.73,1008771,FLIR,2.027777777777769,0.7899999999999991,0.6699999999999946,1.8580144204104119
